cbo;dit;fanin;fanout;lcom;noc;loc;rfc;wmc;totalMethodsQty;protectedMethodsQty;publicMethodsQty;privateMethodsQty;finalFieldsQty;protectedFieldsQty;publicFieldsQty;privateFieldsQty;bugs
10;1;0;10;6;0;56;10;6;4;0;4;0;0;0;0;0;0
1;1;0;1;3;0;10;0;3;3;0;3;0;0;0;0;0;0
2;1;0;2;1;0;9;3;3;2;0;2;0;0;0;0;0;0
1;1;0;1;1;0;18;3;3;3;0;3;0;0;0;0;1;0
2;1;0;2;0;0;19;4;4;3;0;3;0;1;0;0;1;0
1;1;0;1;1;0;18;3;3;3;0;3;0;0;0;0;1;0
2;1;1;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
1;1;0;1;1;0;20;2;4;2;0;2;0;0;0;0;0;0
3;3;0;3;0;0;8;0;1;1;0;1;0;3;0;0;3;0
1;1;0;1;0;0;6;2;1;1;0;1;0;1;0;0;1;0
1;1;0;1;0;0;6;2;1;1;0;1;0;1;0;0;1;0
3;1;0;3;3;0;11;2;3;3;0;3;0;0;0;0;0;0
3;3;2;3;6;0;49;0;8;4;2;1;0;1;0;0;1;0
8;2;0;8;78;0;41;12;13;13;2;11;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
10;1;2;10;15;0;34;1;11;6;0;4;1;4;0;0;4;0
0;1;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;8;0;2;2;0;2;0;0;0;0;0;0
0;1;4;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;5;1;0;1;0;0;0;0;0;0
0;1;9;0;21;0;9;0;7;7;0;0;0;0;0;0;0;0
0;1;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
1;2;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;3;0;0;0;0;0;0;1;0;0;1;0
0;1;0;0;0;0;5;0;3;1;0;1;0;0;0;0;0;0
12;5;1;12;24;0;157;37;44;12;3;6;3;6;0;0;6;1
5;1;0;5;10;0;94;11;8;5;0;5;0;0;0;0;0;0
10;1;2;10;355;1;199;34;54;35;18;17;0;0;0;0;8;0
2;2;3;2;21;0;42;5;13;7;1;6;0;0;0;0;0;0
2;1;0;2;0;0;15;1;3;1;0;1;0;8;0;0;0;0
2;1;0;2;0;0;5;0;1;1;0;1;0;0;0;0;0;1
0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
8;1;1;8;19;0;80;16;14;7;1;6;0;2;2;0;0;0
28;1;7;28;465;6;414;54;56;31;15;14;2;0;0;0;0;0
1;1;2;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
7;1;3;7;9;2;92;36;20;7;3;3;1;0;0;0;3;0
3;2;5;3;8;0;46;4;11;9;0;9;0;0;0;0;2;0
1;1;5;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
7;1;4;7;18;0;189;11;29;8;0;6;2;5;0;0;5;0
8;1;30;8;6;0;93;13;22;9;0;7;1;2;0;0;2;0
8;1;0;8;28;0;93;21;17;8;0;8;0;0;0;0;1;0
3;1;0;3;0;0;8;4;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
15;1;1;15;18;0;110;29;27;12;0;12;0;2;0;0;9;0
5;1;0;5;0;0;32;3;9;2;0;2;0;2;0;0;2;0
3;3;0;3;1;0;9;0;2;2;1;0;0;1;0;0;1;0
11;1;1;11;3;0;41;4;4;3;0;3;0;0;0;0;0;0
1;2;0;1;1;0;8;0;2;2;2;0;0;0;0;0;0;0
3;1;5;3;4;0;14;0;4;4;0;4;0;1;0;0;1;0
2;1;0;2;1;0;16;3;3;3;0;3;0;2;0;0;2;0
3;1;0;3;11;0;21;0;6;6;0;5;0;1;0;0;2;0
39;2;4;39;8018;3;1404;96;242;128;2;108;18;1;0;0;1;0
3;2;0;3;0;0;5;0;1;1;1;0;0;0;0;0;0;0
9;1;1;9;9;0;185;24;33;15;0;13;2;5;0;0;6;0
28;4;4;28;325;3;387;54;46;26;13;11;2;0;0;0;0;0
1;1;3;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
15;1;4;15;24;0;511;30;118;17;0;13;4;6;0;0;6;1
1;1;0;1;0;0;9;1;2;1;0;1;0;0;0;0;0;0
7;1;0;7;0;0;17;10;2;1;0;1;0;0;0;0;0;0
9;2;0;9;0;0;23;14;4;2;0;1;0;2;0;0;2;0
6;2;0;6;0;0;25;7;3;1;0;1;0;0;0;0;1;0
16;5;2;16;1;0;110;31;14;3;0;3;0;1;0;0;1;0
1;4;1;1;6;0;14;0;4;4;0;4;0;0;0;0;0;0
0;1;0;0;0;0;11;0;2;2;0;0;0;0;0;0;1;0
5;1;0;5;6;0;15;7;5;4;0;4;0;0;0;0;0;0
6;1;0;6;6;0;18;7;5;4;0;4;0;0;0;0;0;0
2;1;0;2;3;0;15;1;4;3;0;3;0;0;0;0;0;0
25;1;0;25;0;0;152;22;23;23;0;23;0;1;0;0;1;0
6;1;9;6;690;0;301;19;63;40;0;36;4;23;0;5;29;0
0;1;5;0;3;0;5;0;3;3;0;0;0;0;0;0;0;0
7;1;2;7;54;0;249;9;36;12;0;9;3;5;0;0;5;0
2;2;1;2;0;0;22;5;4;2;1;1;0;0;0;0;1;0
3;1;1;3;0;1;51;8;7;4;0;4;0;0;2;0;0;0
8;1;2;8;36;0;163;16;20;9;0;6;3;7;0;0;7;0
18;1;7;18;0;5;271;56;41;28;0;28;0;3;1;1;1;0
5;1;1;5;0;0;19;4;2;2;0;2;0;4;0;0;4;0
18;1;10;18;45;9;188;47;31;10;5;3;2;0;0;0;0;0
3;1;10;3;0;0;7;0;1;1;0;0;0;0;0;0;0;0
5;1;0;5;0;0;8;5;1;1;0;1;0;3;0;0;3;0
3;1;0;3;3;0;31;17;3;3;0;2;1;0;0;0;0;0
3;1;0;3;9;0;23;2;6;6;1;5;0;3;0;0;3;0
9;1;19;9;1225;0;52;0;50;50;0;0;0;0;0;0;0;0
1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
6;1;0;6;0;0;13;9;2;1;0;1;0;0;0;0;0;0
3;1;12;3;91;0;126;31;28;18;0;10;8;1;0;0;5;0
8;1;1;8;0;0;229;32;43;23;0;18;5;0;0;0;2;0
12;2;15;12;4;0;109;31;23;5;3;2;0;4;0;0;4;0
9;1;2;9;1770;0;388;102;139;60;1;56;3;0;0;0;0;0
1;2;1;1;0;0;6;0;1;1;0;1;0;1;0;0;1;0
4;1;23;4;0;0;41;4;14;9;1;8;0;3;0;0;3;0
27;19;1;27;171;0;790;26;20;19;0;18;1;0;0;0;0;0
1;1;0;1;1;0;18;0;2;2;0;2;0;0;0;0;0;0
3;2;2;3;15;1;15;0;6;6;0;6;0;1;0;0;1;0
1;1;0;1;1;0;16;2;2;2;0;2;0;0;0;0;0;0
1;1;0;1;1;0;20;0;2;2;0;2;0;0;0;0;0;0
1;1;0;1;1;0;14;1;2;2;0;2;0;0;0;0;0;0
3;1;0;3;3;0;35;4;7;3;0;2;0;0;0;0;3;0
1;1;0;1;0;0;20;4;4;3;0;3;0;1;0;0;1;0
1;2;8;1;10;0;18;2;5;5;0;5;0;1;0;0;1;0
11;1;0;11;99;0;144;16;25;15;0;15;0;1;0;0;1;0
6;1;0;6;1;0;41;17;8;2;0;2;0;0;0;0;0;0
5;1;7;5;0;0;70;6;24;5;0;4;1;2;0;0;2;0
4;1;12;4;0;0;31;5;8;4;0;4;0;1;0;0;1;0
3;1;0;3;3;0;31;5;6;3;0;3;0;0;0;0;0;0
3;6;0;3;1;0;9;4;2;2;0;2;0;1;0;0;1;0
15;1;1;15;702;0;398;33;63;41;0;36;5;6;3;0;3;0
4;2;0;4;1;0;40;1;8;7;0;6;0;1;0;1;1;0
12;1;0;12;10;0;79;8;5;5;0;5;0;0;0;0;0;0
9;1;0;9;1;0;41;14;6;3;0;2;0;4;0;0;6;0
4;1;0;4;67;0;56;4;16;15;0;14;0;2;0;0;5;0
1;1;0;1;0;0;20;2;4;3;0;3;0;0;0;0;3;0
1;1;0;1;0;0;12;1;3;3;0;3;0;0;0;0;1;0
8;1;3;8;81;1;83;10;22;14;4;9;1;2;0;0;2;1
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
4;1;0;4;0;0;18;3;4;4;1;3;0;2;0;0;2;1
2;1;14;2;0;0;27;1;7;5;0;5;0;3;0;0;3;0
4;1;2;4;0;0;43;9;12;12;0;11;0;3;0;0;3;0
13;1;1;13;28;0;132;13;12;8;0;8;0;0;0;0;0;0
0;1;0;0;0;0;11;0;2;2;0;2;0;0;0;0;2;0
4;1;6;4;95;0;163;13;33;18;0;17;1;10;0;0;11;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
4;1;0;4;0;0;44;5;12;2;0;0;0;1;0;0;2;0
1;1;0;1;1;0;7;0;2;2;0;2;0;0;0;0;0;0
1;1;0;1;1;0;8;0;2;2;0;2;0;0;0;0;0;0
1;1;0;1;1;0;8;0;2;2;0;2;0;0;0;0;0;0
1;1;0;1;1;0;8;0;2;2;0;2;0;0;0;0;0;0
6;2;3;6;0;0;252;41;77;70;0;70;0;7;0;5;2;0
11;3;1;11;3;0;93;12;17;6;1;4;1;3;0;0;8;0
1;1;0;1;1;0;8;0;2;2;0;2;0;0;0;0;0;0
2;1;0;2;1;0;24;9;4;2;0;2;0;0;0;0;0;0
9;1;1;9;1;0;28;8;7;2;0;1;1;0;0;0;0;0
8;1;1;8;0;0;94;13;16;4;1;3;0;0;4;0;0;0
6;1;7;6;0;0;61;12;12;3;0;3;0;2;0;0;2;0
7;1;0;7;0;0;26;11;5;3;0;2;0;2;0;0;3;0
3;1;3;3;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;3;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
3;1;0;3;15;0;63;18;6;6;0;6;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
17;1;0;17;0;0;160;36;26;8;0;2;4;14;0;0;14;0
2;1;0;2;1;0;13;0;3;2;0;2;0;0;0;0;0;0
3;1;0;3;6;0;17;2;5;4;0;4;0;0;0;0;0;0
2;1;0;2;6;0;14;2;5;4;0;4;0;0;0;0;0;0
5;1;14;5;81;0;140;40;39;19;0;15;4;4;0;0;4;0
13;4;4;13;12;0;188;25;44;13;0;12;1;5;0;0;15;1
17;1;18;17;256;0;192;50;49;29;14;15;0;4;0;0;13;0
1;1;0;1;0;0;12;1;1;1;0;1;0;0;0;0;0;0
2;5;3;2;1;0;42;5;8;7;0;5;0;0;0;0;1;0
4;1;4;4;210;0;537;65;118;21;10;10;1;1;0;0;1;0
5;3;6;5;10;3;37;8;13;5;2;3;0;0;0;0;0;0
5;1;0;5;3;0;21;3;3;3;0;3;0;0;0;0;0;0
13;1;0;13;0;0;125;15;33;6;0;5;1;4;0;0;4;0
2;2;0;2;3;0;26;1;5;3;0;2;0;0;0;0;0;0
4;1;0;4;3;0;24;4;5;3;0;2;0;0;0;0;2;0
1;1;11;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
6;2;3;6;0;0;46;5;11;5;0;5;0;1;0;0;1;0
5;6;0;5;6;0;77;11;11;4;0;4;0;0;0;0;0;0
2;1;0;2;0;0;49;6;11;8;0;8;0;6;0;0;6;0
7;1;0;7;112;0;359;30;52;16;0;16;0;0;0;0;8;0
10;1;0;10;0;0;18;5;4;4;0;3;0;2;0;0;2;0
5;1;0;5;26;0;192;7;17;8;3;2;1;1;0;0;1;0
12;2;0;12;10;0;17;5;5;5;2;3;0;0;0;0;0;0
2;1;2;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
2;7;0;2;0;0;14;4;2;2;0;2;0;0;0;0;1;0
8;2;3;8;36;2;42;7;12;9;1;8;0;0;0;0;0;0
12;1;1;12;24;0;163;13;34;9;0;6;3;6;0;3;3;0
11;2;0;11;10;0;107;23;18;5;0;5;0;0;0;0;0;0
1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
3;2;0;3;1;0;8;2;2;2;0;2;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5;3;0;5;6;0;31;6;4;4;0;4;0;0;1;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
4;1;0;4;0;0;163;11;25;13;0;13;0;0;1;0;0;0
5;1;3;5;0;2;197;19;34;33;2;31;0;0;0;0;2;0
12;1;0;12;6;0;79;10;4;4;0;4;0;0;0;0;0;0
3;1;0;3;0;0;30;2;2;1;0;1;0;0;0;0;0;0
6;1;3;6;0;0;126;9;38;34;0;34;0;4;0;2;4;0
3;1;0;3;1;0;8;2;2;2;0;2;0;0;0;0;0;0
5;1;3;5;51;0;111;25;26;15;0;15;0;10;0;0;10;0
12;1;1;12;0;0;52;8;12;4;0;3;1;1;0;0;1;0
3;1;0;3;0;0;36;11;9;4;0;3;0;4;0;0;4;0
3;1;7;3;1;0;15;0;4;3;0;3;0;1;0;0;1;0
4;6;0;4;1;0;9;2;2;2;0;2;0;1;0;0;1;0
1;2;0;1;0;0;5;0;1;1;1;0;0;0;0;0;0;0
1;3;0;1;1;0;9;0;2;2;0;1;0;0;0;0;0;0
2;1;7;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
16;1;7;16;9;0;113;20;17;7;0;6;1;2;0;0;2;1
2;1;3;2;0;0;18;3;5;5;0;5;0;1;0;0;1;0
2;1;18;2;6;0;11;0;4;4;0;0;0;0;0;0;0;0
7;1;0;7;1;0;33;8;7;2;0;2;0;0;0;0;0;0
2;1;0;2;0;0;6;2;1;1;0;1;0;0;0;0;0;0
17;1;4;17;1064;1;271;40;74;52;0;52;0;2;0;1;13;0
3;1;0;3;0;0;13;2;3;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
4;1;0;4;1;0;16;4;4;2;0;2;0;0;0;0;0;0
3;1;12;3;3;0;5;0;3;3;0;0;0;0;0;0;0;0
3;1;0;3;0;0;53;10;6;6;1;5;0;1;0;0;9;0
2;2;1;2;0;1;24;7;5;3;0;3;0;0;0;0;1;0
2;2;0;2;0;0;25;5;5;3;0;3;0;0;0;0;1;0
2;2;1;2;0;0;46;7;6;4;0;4;0;0;0;0;2;0
5;2;0;5;0;0;64;6;6;5;0;5;0;0;0;0;2;0
3;1;0;3;0;0;26;4;4;0;0;0;0;2;0;0;2;0
2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
2;3;0;2;0;0;5;3;1;1;0;1;0;0;0;0;0;0
3;1;0;3;0;0;27;3;4;4;0;3;0;1;0;0;1;0
2;2;0;2;0;0;26;4;5;3;0;3;0;0;0;0;1;0
1;2;0;1;1;0;8;0;2;2;2;0;0;0;0;0;0;0
3;1;0;3;26;0;31;0;9;9;0;9;0;0;0;0;2;0
1;1;1;1;10;0;7;0;5;5;0;0;0;0;0;0;0;0
8;1;1;8;0;0;163;13;11;6;0;5;1;0;0;0;3;0
5;1;7;5;6;0;26;2;4;4;0;3;1;0;0;0;0;0
8;1;0;8;0;0;23;8;1;1;0;1;0;2;0;0;2;0
1;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
4;1;1;4;15;0;58;15;10;6;0;5;1;0;0;0;0;0
19;1;0;19;66;0;296;27;20;12;0;12;0;0;0;0;0;0
0;1;0;0;3;0;10;0;3;3;0;3;0;0;0;0;0;0
1;1;0;1;0;0;20;4;4;3;0;3;0;1;0;0;1;0
16;1;5;16;15;0;543;37;101;19;0;14;5;3;0;0;12;0
9;1;3;9;61;2;66;16;15;14;3;11;0;0;1;0;0;0
4;1;3;4;15;0;23;0;6;6;0;4;2;1;0;0;1;0
3;1;8;3;6;0;6;0;4;4;0;0;0;0;0;0;0;0
3;1;33;3;21;0;23;4;13;7;0;0;0;0;0;0;0;0
7;1;0;7;0;0;19;5;2;2;0;2;0;1;0;0;1;0
6;3;0;6;6;0;26;8;6;4;1;3;0;1;0;0;1;0
3;2;0;3;0;0;332;11;9;9;1;8;0;8;0;8;0;0
0;6;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
3;1;3;3;1;0;35;6;6;3;1;2;0;1;0;0;1;0
4;1;2;4;0;0;10;4;1;1;0;1;0;0;0;0;0;0
7;7;1;7;3;0;115;7;4;3;0;1;2;6;0;6;0;0
4;1;0;4;26;0;253;34;14;13;0;13;0;7;0;0;7;0
1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
11;2;0;11;21;0;57;20;12;7;0;7;0;0;0;0;0;0
2;1;0;2;0;0;5;3;1;1;0;1;0;0;0;0;0;0
4;7;4;4;0;0;20;2;4;4;0;4;0;3;0;0;3;0
6;1;0;6;1;0;41;17;8;2;0;2;0;0;0;0;0;0
24;1;5;24;1585;0;630;59;179;62;9;53;0;1;0;0;1;0
4;6;5;4;0;2;14;2;3;3;0;3;0;2;0;0;2;0
5;2;0;5;0;0;49;8;11;4;1;3;0;1;0;1;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7;1;0;7;1;0;41;17;8;2;0;2;0;0;0;0;0;0
4;2;0;4;1;0;8;0;2;2;2;0;0;0;0;0;0;0
16;2;35;16;0;0;564;39;145;66;2;64;0;2;0;0;3;1
8;3;2;8;10;0;36;6;6;5;1;4;0;0;0;0;0;0
1;1;0;1;0;0;19;4;5;3;0;3;0;4;0;0;4;0
6;1;0;6;0;0;67;1;11;1;0;1;0;0;0;0;0;0
3;1;2;3;4;0;46;1;4;4;0;3;0;0;0;0;2;0
7;10;2;7;6;0;154;13;11;4;0;4;0;0;0;0;0;0
3;1;0;3;1;0;18;2;4;3;0;1;0;0;0;0;2;0
8;1;0;8;3;0;206;6;19;10;0;10;0;6;0;0;6;0
4;1;0;4;1;0;24;6;2;2;0;2;0;0;0;0;0;0
3;1;0;3;6;0;109;5;6;4;0;4;0;0;0;0;0;0
8;3;2;8;10;0;19;3;5;5;1;4;0;0;0;0;0;0
1;1;0;1;10;0;7;0;5;5;0;0;0;0;0;0;0;0
0;1;0;0;0;0;11;1;2;2;0;1;0;2;0;0;2;0
4;1;8;4;69;5;58;2;15;15;4;11;0;0;0;0;6;0
2;2;0;2;3;0;52;1;5;3;0;2;0;1;0;0;1;0
11;2;3;11;0;0;74;11;11;4;0;4;0;2;0;0;2;0
2;1;0;2;15;0;58;23;16;6;0;6;0;0;0;0;0;0
4;1;0;4;0;0;18;2;3;3;0;3;0;1;0;0;1;0
3;1;3;3;0;0;14;1;3;1;0;1;0;0;0;0;0;0
4;1;0;4;0;0;20;7;5;5;0;4;1;1;0;0;2;0
5;2;3;5;0;0;58;14;17;17;0;17;0;0;0;0;1;0
2;1;1;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
2;1;0;2;0;0;13;3;5;1;0;1;0;0;0;0;0;0
3;2;0;3;0;0;20;2;4;4;0;3;1;3;0;0;3;0
2;1;0;2;36;0;29;0;9;9;0;9;0;0;0;0;0;0
3;4;0;3;4;0;29;11;5;4;1;2;1;0;0;0;2;0
0;1;0;0;0;0;9;0;1;1;0;1;0;0;0;0;0;0
5;1;0;5;7;0;22;2;7;6;0;5;0;0;0;0;2;0
0;1;0;0;0;0;8;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;8;0;1;1;0;1;0;0;0;0;0;0
3;1;1;3;1;0;8;2;2;2;0;2;0;0;0;0;0;0
0;1;0;0;0;0;8;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;9;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;7;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;7;0;1;1;0;1;0;0;0;0;0;0
2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
4;1;0;4;0;0;14;3;2;2;0;2;0;1;0;0;1;0
3;1;0;3;1;0;14;1;3;2;0;2;0;0;0;0;0;0
2;1;5;2;3;0;5;0;3;3;0;0;0;0;0;0;0;0
0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
13;1;6;13;78;0;147;12;47;13;0;12;1;0;0;0;0;0
4;1;2;4;0;0;77;5;20;7;0;7;0;3;0;0;4;0
4;1;0;4;3;0;33;7;6;3;0;2;0;0;0;0;3;0
0;1;0;0;0;0;7;1;2;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;7;1;2;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
3;2;3;3;171;1;216;22;78;19;9;10;0;0;0;0;0;0
5;1;4;5;4;0;50;4;6;5;0;5;0;0;0;0;1;0
2;1;0;2;0;0;48;0;1;1;1;0;0;0;0;0;0;1
4;2;0;4;21;0;37;11;12;7;1;6;0;0;0;0;0;0
6;1;0;6;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5;1;14;5;378;0;30;0;28;28;0;0;0;0;0;0;0;0
2;1;0;2;0;0;9;5;1;1;0;1;0;0;0;0;0;0
11;1;1;11;15;0;74;9;10;6;0;5;1;0;0;0;0;0
4;2;1;4;4;1;17;3;4;4;4;0;0;0;0;0;1;0
12;2;7;12;0;0;304;26;80;34;0;32;2;1;0;0;2;0
1;1;0;1;0;0;15;3;4;1;0;1;0;0;0;0;0;0
3;1;2;3;3;0;28;0;7;3;0;2;1;0;0;0;0;0
18;1;0;18;28;0;133;17;20;8;0;8;0;0;0;0;0;0
4;2;0;4;0;0;39;7;10;4;1;3;0;1;0;0;1;0
8;1;0;8;0;0;69;24;14;7;0;7;0;0;0;0;7;0
2;1;24;2;10;0;7;0;5;5;0;0;0;0;0;0;0;0
12;5;0;12;1;0;130;30;15;3;0;3;0;1;0;0;1;0
9;1;0;9;0;0;43;4;11;3;0;3;0;4;0;0;4;0
2;2;0;2;3;0;29;2;8;3;0;2;0;0;0;0;0;0
3;1;0;3;0;0;5;2;1;1;0;1;0;0;0;0;0;0
2;1;2;2;3;0;5;0;3;3;0;0;0;0;0;0;0;0
9;1;2;9;0;0;102;22;22;6;0;4;2;4;0;0;4;0
3;1;0;3;0;0;14;5;1;1;0;1;0;0;0;0;0;0
3;1;0;3;0;0;98;4;16;2;0;2;0;0;1;0;0;0
7;2;1;7;2485;0;805;68;150;71;1;69;1;0;0;0;0;0
1;4;0;1;0;0;10;0;2;2;0;1;0;2;0;0;2;1
2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
3;1;0;3;1;0;8;2;2;2;0;2;0;0;0;0;0;0
2;1;0;2;0;0;11;3;2;1;0;1;0;0;0;0;0;0
4;2;3;4;4;0;58;10;13;5;1;3;0;1;0;0;2;0
13;1;0;13;0;0;30;7;2;2;0;2;0;6;0;0;6;0
14;2;1;14;0;0;189;27;46;18;0;13;5;6;0;0;9;0
3;1;0;3;0;0;14;6;2;1;0;1;0;0;0;0;0;0
12;2;1;12;55;0;134;14;19;11;2;7;2;0;0;0;0;0
0;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
6;1;1;6;136;0;164;31;34;17;0;15;2;0;0;0;0;0
0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
9;1;2;9;0;0;149;22;36;11;0;11;0;5;0;0;14;0
17;2;1;17;0;0;154;39;22;15;3;12;0;1;0;0;4;0
12;5;1;12;4;0;104;32;20;4;0;3;1;1;0;0;1;0
14;1;2;14;518;0;424;49;108;52;2;47;3;4;0;0;4;0
3;2;0;3;21;0;23;0;7;7;7;0;0;0;0;0;0;0
2;1;1;2;0;0;12;3;3;3;0;3;0;1;0;0;1;0
1;2;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0
8;1;5;8;4;1;247;10;30;9;2;7;0;1;0;0;7;0
6;1;2;6;22;0;135;14;24;8;0;7;1;1;0;0;1;0
1;2;0;1;0;0;10;1;2;2;0;2;0;0;0;0;1;0
5;1;4;5;6;0;6;0;4;4;0;0;0;0;0;0;0;0
9;2;2;9;1;0;33;7;6;2;1;0;1;0;0;0;0;0
7;1;0;7;3;0;81;17;9;3;0;3;0;0;0;0;0;0
3;1;0;3;1;0;8;3;2;2;0;2;0;0;0;0;0;0
5;1;0;5;1;0;39;5;3;2;0;2;0;0;0;0;0;0
3;4;0;3;4;0;30;3;7;4;1;3;0;5;0;0;5;0
7;1;0;7;6;0;121;16;22;13;0;13;0;1;0;0;1;0
3;1;0;3;0;0;53;10;6;6;1;5;0;1;0;0;9;0
5;1;0;5;4;0;36;7;7;4;0;4;0;0;0;0;1;0
12;2;0;12;10;0;17;5;5;5;2;3;0;0;0;0;0;0
9;3;1;9;30;0;162;16;18;9;0;7;2;2;0;0;2;0
17;1;0;17;21;0;126;17;19;7;0;7;0;0;0;0;0;0
0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
7;1;0;7;6;0;93;7;6;4;0;4;0;0;0;0;0;0
3;1;0;3;0;0;24;3;3;3;0;3;0;5;0;0;5;0
4;1;2;4;8;0;98;3;11;8;0;5;1;4;0;0;4;0
1;1;0;1;1;0;8;0;2;2;0;2;0;0;0;0;0;0
3;2;6;3;27;0;59;4;15;11;0;11;0;0;0;0;2;0
3;1;0;3;1;0;8;2;2;2;0;2;0;0;0;0;0;0
7;1;3;7;15;1;38;7;10;7;1;6;0;1;0;0;1;0
3;1;0;3;0;0;21;3;3;0;0;0;0;2;0;0;2;0
15;1;13;15;180;2;195;56;47;25;8;17;0;1;5;0;5;1
2;1;1;2;1;0;8;1;2;2;0;2;0;0;0;0;0;0
1;1;5;1;3;4;10;0;3;3;0;3;0;0;0;0;0;0
7;1;0;7;0;0;19;5;2;2;0;2;0;0;0;0;1;0
6;1;1;6;1;0;43;4;2;2;0;1;1;0;0;0;0;0
8;2;0;8;105;0;47;15;15;15;1;14;0;0;0;0;0;0
3;2;0;3;3;0;17;1;5;3;0;2;0;0;0;0;0;0
12;1;0;12;0;0;128;14;27;6;0;4;2;3;0;0;3;0
7;4;1;7;9;1;37;5;10;6;5;1;0;0;0;0;3;0
8;1;25;8;95;0;73;7;19;18;6;12;0;0;0;0;7;0
4;3;0;4;3;0;21;5;3;3;0;3;0;0;1;0;0;0
8;3;2;8;10;0;40;10;6;5;1;4;0;0;0;0;0;0
7;1;3;7;0;1;69;11;21;12;1;11;0;1;0;0;2;1
10;1;3;10;102;0;339;20;94;32;0;30;2;1;0;0;9;1
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
